crime_month,district,crime_type,crimes
2018-01-01,7,drug,82
2018-01-01,7,other,97
2018-01-01,7,other,102
2018-01-01,7,property,371
2018-01-01,7,property,15
2018-01-01,7,violent,315
2018-01-01,7,violent,70
2018-01-01,8,drug,44
2018-01-01,8,other,114
2018-01-01,8,other,43
2018-01-01,8,property,611
2018-01-01,8,property,31
2018-01-01,8,violent,324
2018-01-01,8,violent,72
2018-01-01,9,drug,40
2018-01-01,9,other,67
2018-01-01,9,other,53
2018-01-01,9,property,374
2018-01-01,9,property,35
2018-01-01,9,violent,201
2018-01-01,9,violent,63
2018-01-01,10,drug,118
2018-01-01,10,other,84
2018-01-01,10,other,82
2018-01-01,10,property,306
2018-01-01,10,property,28
2018-01-01,10,violent,254
2018-01-01,10,violent,60
2018-01-01,11,drug,334
2018-01-01,11,other,99
2018-01-01,11,other,156
2018-01-01,11,property,378
2018-01-01,11,property,32
2018-01-01,11,violent,378
2018-01-01,11,violent,72
2018-01-01,12,drug,14
2018-01-01,12,other,75
2018-01-01,12,other,35
2018-01-01,12,property,501
2018-01-01,12,property,40
2018-01-01,12,violent,221
2018-01-01,12,violent,32
2018-01-01,14,drug,9
2018-01-01,14,other,38
2018-01-01,14,other,8
2018-01-01,14,property,422
2018-01-01,14,property,25
2018-01-01,14,violent,125
2018-01-01,14,violent,24
2018-01-01,15,drug,96
2018-01-01,15,other,67
2018-01-01,15,other,37
2018-01-01,15,property,257
2018-01-01,15,property,19
2018-01-01,15,violent,222
2018-01-01,15,violent,49
2018-01-01,16,drug,22
2018-01-01,16,other,78
2018-01-01,16,other,37
2018-01-01,16,property,433
2018-01-01,16,property,29
2018-01-01,16,violent,147
2018-01-01,16,violent,23
2018-01-01,17,drug,6
2018-01-01,17,other,57
2018-01-01,17,other,9
2018-01-01,17,property,366
2018-01-01,17,property,22
2018-01-01,17,violent,153
2018-01-01,17,violent,22
2018-01-01,18,drug,12
2018-01-01,18,other,75
2018-01-01,18,other,25
2018-01-01,18,property,875
2018-01-01,18,property,73
2018-01-01,18,violent,191
2018-01-01,18,violent,51
2018-01-01,19,drug,12
2018-01-01,19,other,67
2018-01-01,19,other,33
2018-01-01,19,property,540
2018-01-01,19,property,49
2018-01-01,19,violent,149
2018-01-01,19,violent,48
2018-01-01,20,drug,5
2018-01-01,20,other,38
2018-01-01,20,other,13
2018-01-01,20,property,200
2018-01-01,20,property,12
2018-01-01,20,violent,117
2018-01-01,20,violent,17
2018-01-01,22,drug,10
2018-01-01,22,other,65
2018-01-01,22,other,45
2018-01-01,22,property,321
2018-01-01,22,property,34
2018-01-01,22,violent,158
2018-01-01,22,violent,31
2018-01-01,24,drug,10
2018-01-01,24,other,50
2018-01-01,24,other,29
2018-01-01,24,property,299
2018-01-01,24,property,24
2018-01-01,24,violent,143
2018-01-01,24,violent,30
2018-01-01,25,drug,40
2018-01-01,25,other,106
2018-01-01,25,other,47
2018-01-01,25,property,519
2018-01-01,25,property,55
2018-01-01,25,violent,277
2018-01-01,25,violent,69
2018-02-01,1,drug,12
2018-02-01,1,other,57
2018-02-01,1,other,46
2018-02-01,1,property,679
2018-02-01,1,property,79
2018-02-01,1,violent,171
2018-02-01,1,violent,42
2018-02-01,2,drug,17
2018-02-01,2,other,74
2018-02-01,2,other,27
2018-02-01,2,property,381
2018-02-01,2,property,29
2018-02-01,2,violent,194
2018-02-01,2,violent,52
2018-02-01,3,drug,39
2018-02-01,3,other,84
2018-02-01,3,other,48
2018-02-01,3,property,300
2018-02-01,3,property,17
2018-02-01,3,violent,222
2018-02-01,3,violent,68
2018-02-01,4,drug,37
2018-02-01,4,other,110
2018-02-01,4,other,77
2018-02-01,4,property,337
2018-02-01,4,property,33
2018-02-01,4,violent,285
2018-02-01,4,violent,85
2018-02-01,5,drug,41
2018-02-01,5,other,67
2018-02-01,5,other,72
2018-02-01,5,property,256
2018-02-01,5,property,32
2018-02-01,5,violent,193
2018-02-01,5,violent,52
2018-02-01,6,drug,70
2018-02-01,6,other,87
2018-02-01,6,other,94
2018-02-01,6,property,355
2018-02-01,6,property,73
2018-02-01,6,violent,299
2018-02-01,6,violent,87
2018-02-01,7,drug,61
2018-02-01,7,other,76
2018-02-01,7,other,109
2018-02-01,7,property,304
2018-02-01,7,property,18
2018-02-01,7,violent,234
2018-02-01,7,violent,59
2018-02-01,8,drug,45
2018-02-01,8,other,128
2018-02-01,8,other,48
2018-02-01,8,property,516
2018-02-01,8,property,44
2018-02-01,8,violent,266
2018-02-01,8,violent,76
2018-02-01,9,drug,26
2018-02-01,9,other,77
2018-02-01,9,other,39
2018-02-01,9,property,285
2018-02-01,9,property,33
2018-02-01,9,violent,203
2018-02-01,9,violent,62
2018-02-01,10,drug,132
2018-02-01,10,other,67
2018-02-01,10,other,61
2018-02-01,10,property,259
2018-02-01,10,property,32
2018-02-01,10,violent,222
2018-02-01,10,violent,52
2018-02-01,11,drug,305
2018-02-01,11,other,87
2018-02-01,11,other,110
2018-02-01,11,property,252
2018-02-01,11,property,24
2018-02-01,11,violent,357
2018-02-01,11,violent,60
2018-02-01,12,drug,20
2018-02-01,12,other,59
2018-02-01,12,other,26
2018-02-01,12,property,410
2018-02-01,12,property,30
2018-02-01,12,violent,196
2018-02-01,12,violent,42
2018-02-01,14,drug,9
2018-02-01,14,other,38
2018-02-01,14,other,16
2018-02-01,14,property,335
2018-02-01,14,property,24
2018-02-01,14,violent,112
2018-02-01,14,violent,24
2018-02-01,15,drug,79
2018-02-01,15,other,60
2018-02-01,15,other,50
2018-02-01,15,property,195
2018-02-01,15,property,8
2018-02-01,15,violent,198
2018-02-01,15,violent,52
2018-02-01,16,drug,9
2018-02-01,16,other,69
2018-02-01,16,other,25
2018-02-01,16,property,337
2018-02-01,16,property,18
2018-02-01,16,violent,106
2018-02-01,16,violent,29
2018-02-01,17,drug,6
2018-02-01,17,other,46
2018-02-01,17,other,11
2018-02-01,17,property,274
2018-02-01,17,property,27
2018-02-01,17,violent,133
2018-02-01,17,violent,26
2018-02-01,18,drug,12
2018-02-01,18,other,48
2018-02-01,18,other,32
2018-02-01,18,property,627
2018-02-01,18,property,76
2018-02-01,18,violent,146
2018-02-01,18,violent,46
2018-02-01,19,drug,3
2018-02-01,19,other,72
2018-02-01,19,other,36
2018-02-01,19,property,477
2018-02-01,19,property,38
2018-02-01,19,violent,136
2018-02-01,19,violent,30
2018-02-01,20,drug,9
2018-02-01,20,other,27
2018-02-01,20,other,15
2018-02-01,20,property,166
2018-02-01,20,property,11
2018-02-01,20,violent,75
2018-02-01,20,violent,20
2018-02-01,22,drug,18
2018-02-01,22,other,63
2018-02-01,22,other,38
2018-02-01,22,property,242
2018-02-01,22,property,27
2018-02-01,22,violent,149
2018-02-01,22,violent,28
2018-02-01,24,drug,6
2018-02-01,24,other,44
2018-02-01,24,other,19
2018-02-01,24,property,244
2018-02-01,24,property,23
2018-02-01,24,violent,127
2018-02-01,24,violent,50
2018-02-01,25,drug,40
2018-02-01,25,other,91
2018-02-01,25,other,46
2018-02-01,25,property,396
2018-02-01,25,property,52
2018-02-01,25,violent,253
2018-02-01,25,violent,58
2018-03-01,1,drug,13
2018-03-01,1,other,57
2018-03-01,1,other,62
2018-03-01,1,property,766
2018-03-01,1,property,95
2018-03-01,1,violent,181
2018-03-01,1,violent,66
2018-03-01,2,drug,22
2018-03-01,2,other,71
2018-03-01,2,other,28
2018-03-01,2,property,480
2018-03-01,2,property,37
2018-03-01,2,violent,268
2018-03-01,2,violent,49
2018-03-01,3,drug,39
2018-03-01,3,other,88
2018-03-01,3,other,52
2018-03-01,3,property,368
2018-03-01,3,property,28
2018-03-01,3,violent,299
2018-03-01,3,violent,71
2018-03-01,4,drug,55
2018-03-01,4,other,131
2018-03-01,4,other,98
2018-03-01,4,property,387
2018-03-01,4,property,28
2018-03-01,4,violent,322
2018-03-01,4,violent,91
2018-03-01,5,drug,54
2018-03-01,5,other,117
2018-03-01,5,other,99
2018-03-01,5,property,347
2018-03-01,5,property,33
2018-03-01,5,violent,258
2018-03-01,5,violent,71
2018-03-01,6,drug,92
2018-03-01,6,other,98
2018-03-01,6,other,109
2018-03-01,6,property,465
2018-03-01,6,property,63
2018-03-01,6,violent,362
2018-03-01,6,violent,70
2018-03-01,7,drug,102
2018-03-01,7,other,102
2018-03-01,7,other,93
2018-03-01,7,property,378
2018-03-01,7,property,23
2018-03-01,7,violent,341
2018-03-01,7,violent,74
2018-03-01,8,drug,55
2018-03-01,8,other,118
2018-03-01,8,other,54
2018-03-01,8,property,636
2018-03-01,8,property,43
2018-03-01,8,violent,343
2018-03-01,8,violent,74
2018-03-01,9,drug,57
2018-03-01,9,other,78
2018-03-01,9,other,57
2018-03-01,9,property,393
2018-03-01,9,property,38
2018-03-01,9,violent,230
2018-03-01,9,violent,68
2018-03-01,10,drug,156
2018-03-01,10,other,70
2018-03-01,10,other,82
2018-03-01,10,property,316
2018-03-01,10,property,35
2018-03-01,10,violent,262
2018-03-01,10,violent,62
2018-03-01,11,drug,1
2018-03-01,11,drug,363
2018-03-01,11,other,113
2018-03-01,11,other,143
2018-03-01,11,property,409
2018-03-01,11,property,30
2018-03-01,11,violent,410
2018-03-01,11,violent,90
2018-03-01,12,drug,17
2018-03-01,12,other,66
2018-03-01,12,other,38
2018-03-01,12,property,544
2018-03-01,12,property,55
2018-03-01,12,violent,232
2018-03-01,12,violent,41
2018-03-01,14,drug,6
2018-03-01,14,other,47
2018-03-01,14,other,19
2018-03-01,14,property,397
2018-03-01,14,property,25
2018-03-01,14,violent,136
2018-03-01,14,violent,28
2018-03-01,15,drug,113
2018-03-01,15,other,85
2018-03-01,15,other,63
2018-03-01,15,property,303
2018-03-01,15,property,14
2018-03-01,15,violent,264
2018-03-01,15,violent,48
2018-03-01,16,drug,23
2018-03-01,16,other,89
2018-03-01,16,other,47
2018-03-01,16,property,417
2018-03-01,16,property,19
2018-03-01,16,violent,155
2018-03-01,16,violent,30
2018-03-01,17,drug,1
2018-03-01,17,drug,9
2018-03-01,17,other,58
2018-03-01,17,other,16
2018-03-01,17,property,341
2018-03-01,17,property,33
2018-03-01,17,violent,167
2018-03-01,17,violent,18
2018-03-01,18,drug,22
2018-03-01,18,other,64
2018-03-01,18,other,47
2018-03-01,18,property,715
2018-03-01,18,property,80
2018-03-01,18,violent,187
2018-03-01,18,violent,49
2018-03-01,19,drug,1
2018-03-01,19,drug,7
2018-03-01,19,other,71
2018-03-01,19,other,25
2018-03-01,19,property,539
2018-03-01,19,property,50
2018-03-01,19,violent,154
2018-03-01,19,violent,50
2018-03-01,20,drug,7
2018-03-01,20,other,38
2018-03-01,20,other,17
2018-03-01,20,property,168
2018-03-01,20,property,22
2018-03-01,20,violent,92
2018-03-01,20,violent,27
2018-03-01,22,drug,11
2018-03-01,22,other,86
2018-03-01,22,other,44
2018-03-01,22,property,312
2018-03-01,22,property,22
2018-03-01,22,violent,185
2018-03-01,22,violent,43
2018-03-01,24,drug,10
2018-03-01,24,other,54
2018-03-01,24,other,26
2018-03-01,24,property,334
2018-03-01,24,property,19
2018-03-01,24,violent,167
2018-03-01,24,violent,34
2018-03-01,25,drug,46
2018-03-01,25,other,86
2018-03-01,25,other,58
2018-03-01,25,property,516
2018-03-01,25,property,37
2018-03-01,25,violent,267
2018-03-01,25,violent,61
2018-04-01,1,drug,12
2018-04-01,1,other,78
2018-04-01,1,other,35
2018-04-01,1,property,825
2018-04-01,1,property,72
2018-04-01,1,violent,167
2018-04-01,1,violent,64
2018-04-01,2,drug,15
2018-04-01,2,other,96
2018-04-01,2,other,31
2018-04-01,2,property,451
2018-04-01,2,property,40
2018-04-01,2,violent,251
2018-04-01,2,violent,48
2018-04-01,3,drug,22
2018-04-01,3,other,90
2018-04-01,3,other,73
2018-04-01,3,property,369
2018-04-01,3,property,19
2018-04-01,3,violent,307
2018-04-01,3,violent,60
2018-04-01,4,drug,44
2018-04-01,4,other,109
2018-04-01,4,other,111
2018-04-01,4,property,449
2018-04-01,4,property,32
2018-04-01,4,violent,334
2018-04-01,4,violent,82
2018-04-01,5,drug,43
2018-04-01,5,other,125
2018-04-01,5,other,104
2018-04-01,5,property,348
2018-04-01,5,property,46
2018-04-01,5,violent,308
2018-04-01,5,violent,63
2018-04-01,6,drug,64
2018-04-01,6,other,110
2018-04-01,6,other,91
2018-04-01,6,property,489
2018-04-01,6,property,66
2018-04-01,6,violent,321
2018-04-01,6,violent,89
2018-04-01,7,drug,70
2018-04-01,7,other,126
2018-04-01,7,other,85
2018-04-01,7,property,395
2018-04-01,7,property,39
2018-04-01,7,violent,349
2018-04-01,7,violent,80
2018-04-01,8,drug,43
2018-04-01,8,other,131
2018-04-01,8,other,64
2018-04-01,8,property,623
2018-04-01,8,property,34
2018-04-01,8,violent,332
2018-04-01,8,violent,52
2018-04-01,9,drug,34
2018-04-01,9,other,71
2018-04-01,9,other,42
2018-04-01,9,property,394
2018-04-01,9,property,30
2018-04-01,9,violent,222
2018-04-01,9,violent,50
2018-04-01,10,drug,166
2018-04-01,10,other,60
2018-04-01,10,other,74
2018-04-01,10,property,291
2018-04-01,10,property,20
2018-04-01,10,violent,276
2018-04-01,10,violent,43
2018-04-01,11,drug,326
2018-04-01,11,other,112
2018-04-01,11,other,216
2018-04-01,11,property,386
2018-04-01,11,property,26
2018-04-01,11,violent,402
2018-04-01,11,violent,70
2018-04-01,12,drug,22
2018-04-01,12,other,76
2018-04-01,12,other,37
2018-04-01,12,property,592
2018-04-01,12,property,57
2018-04-01,12,violent,217
2018-04-01,12,violent,45
2018-04-01,14,drug,5
2018-04-01,14,other,49
2018-04-01,14,other,23
2018-04-01,14,property,468
2018-04-01,14,property,32
2018-04-01,14,violent,152
2018-04-01,14,violent,27
2018-04-01,15,drug,113
2018-04-01,15,other,81
2018-04-01,15,other,52
2018-04-01,15,property,225
2018-04-01,15,property,14
2018-04-01,15,violent,243
2018-04-01,15,violent,43
2018-04-01,16,drug,8
2018-04-01,16,other,81
2018-04-01,16,other,30
2018-04-01,16,property,359
2018-04-01,16,property,20
2018-04-01,16,violent,148
2018-04-01,16,violent,30
2018-04-01,17,drug,7
2018-04-01,17,other,63
2018-04-01,17,other,15
2018-04-01,17,property,368
2018-04-01,17,property,25
2018-04-01,17,violent,136
2018-04-01,17,violent,26
2018-04-01,18,drug,16
2018-04-01,18,other,65
2018-04-01,18,other,28
2018-04-01,18,property,856
2018-04-01,18,property,84
2018-04-01,18,violent,175
2018-04-01,18,violent,57
2018-04-01,19,drug,9
2018-04-01,19,other,66
2018-04-01,19,other,35
2018-04-01,19,property,602
2018-04-01,19,property,30
2018-04-01,19,violent,181
2018-04-01,19,violent,45
2018-04-01,20,drug,7
2018-04-01,20,other,30
2018-04-01,20,other,8
2018-04-01,20,property,173
2018-04-01,20,property,13
2018-04-01,20,violent,76
2018-04-01,20,violent,19
2018-04-01,22,drug,20
2018-04-01,22,other,72
2018-04-01,22,other,53
2018-04-01,22,property,342
2018-04-01,22,property,24
2018-04-01,22,violent,172
2018-04-01,22,violent,30
2018-04-01,24,drug,11
2018-04-01,24,other,56
2018-04-01,24,other,21
2018-04-01,24,property,277
2018-04-01,24,property,15
2018-04-01,24,violent,137
2018-04-01,24,violent,28
2018-04-01,25,drug,42
2018-04-01,25,other,119
2018-04-01,25,other,48
2018-04-01,25,property,481
2018-04-01,25,property,45
2018-04-01,25,violent,312
2018-04-01,25,violent,66
2018-05-01,1,drug,7
2018-05-01,1,other,71
2018-05-01,1,other,34
2018-05-01,1,property,985
2018-05-01,1,property,111
2018-05-01,1,violent,215
2018-05-01,1,violent,53
2018-05-01,2,drug,17
2018-05-01,2,other,102
2018-05-01,2,other,45
2018-05-01,2,property,579
2018-05-01,2,property,32
2018-05-01,2,violent,345
2018-05-01,2,violent,44
2018-05-01,3,drug,24
2018-05-01,3,other,108
2018-05-01,3,other,83
2018-05-01,3,property,442
2018-05-01,3,property,33
2018-05-01,3,violent,377
2018-05-01,3,violent,77
2018-05-01,4,drug,45
2018-05-01,4,other,123
2018-05-01,4,other,99
2018-05-01,4,property,455
2018-05-01,4,property,38
2018-05-01,4,violent,411
2018-05-01,4,violent,102
2018-05-01,5,drug,42
2018-05-01,5,other,111
2018-05-01,5,other,101
2018-05-01,5,property,417
2018-05-01,5,property,48
2018-05-01,5,violent,340
2018-05-01,5,violent,90
2018-05-01,6,drug,72
2018-05-01,6,other,145
2018-05-01,6,other,117
2018-05-01,6,property,609
2018-05-01,6,property,55
2018-05-01,6,violent,429
2018-05-01,6,violent,128
2018-05-01,7,drug,94
2018-05-01,7,other,115
2018-05-01,7,other,130
2018-05-01,7,property,430
2018-05-01,7,property,23
2018-05-01,7,violent,490
2018-05-01,7,violent,110
2018-05-01,8,drug,33
2018-05-01,8,other,143
2018-05-01,8,other,66
2018-05-01,8,property,697
2018-05-01,8,property,45
2018-05-01,8,violent,430
2018-05-01,8,violent,82
2018-05-01,9,drug,32
2018-05-01,9,other,92
2018-05-01,9,other,56
2018-05-01,9,property,411
2018-05-01,9,property,65
2018-05-01,9,violent,315
2018-05-01,9,violent,66
2018-05-01,10,drug,156
2018-05-01,10,other,95
2018-05-01,10,other,99
2018-05-01,10,property,368
2018-05-01,10,property,26
2018-05-01,10,violent,319
2018-05-01,10,violent,78
2018-05-01,11,drug,387
2018-05-01,11,other,123
2018-05-01,11,other,204
2018-05-01,11,property,479
2018-05-01,11,property,36
2018-05-01,11,violent,528
2018-05-01,11,violent,88
2018-05-01,12,drug,33
2018-05-01,12,other,106
2018-05-01,12,other,30
2018-05-01,12,property,633
2018-05-01,12,property,39
2018-05-01,12,violent,280
2018-05-01,12,violent,58
2018-05-01,14,drug,6
2018-05-01,14,other,57
2018-05-01,14,other,28
2018-05-01,14,property,503
2018-05-01,14,property,41
2018-05-01,14,violent,174
2018-05-01,14,violent,41
2018-05-01,15,drug,100
2018-05-01,15,other,93
2018-05-01,15,other,80
2018-05-01,15,property,306
2018-05-01,15,property,15
2018-05-01,15,violent,351
2018-05-01,15,violent,57
2018-05-01,16,drug,7
2018-05-01,16,other,78
2018-05-01,16,other,30
2018-05-01,16,property,395
2018-05-01,16,property,11
2018-05-01,16,violent,184
2018-05-01,16,violent,50
2018-05-01,17,drug,7
2018-05-01,17,other,66
2018-05-01,17,other,11
2018-05-01,17,property,384
2018-05-01,17,property,13
2018-05-01,17,violent,176
2018-05-01,17,violent,33
2018-05-01,18,drug,17
2018-05-01,18,other,86
2018-05-01,18,other,48
2018-05-01,18,property,941
2018-05-01,18,property,100
2018-05-01,18,violent,214
2018-05-01,18,violent,61
2018-05-01,19,drug,16
2018-05-01,19,other,77
2018-05-01,19,other,27
2018-05-01,19,property,584
2018-05-01,19,property,44
2018-05-01,19,violent,214
2018-05-01,19,violent,55
2018-05-01,20,drug,4
2018-05-01,20,other,41
2018-05-01,20,other,22
2018-05-01,20,property,207
2018-05-01,20,property,17
2018-05-01,20,violent,82
2018-05-01,20,violent,32
2018-05-01,22,drug,23
2018-05-01,22,other,72
2018-05-01,22,other,49
2018-05-01,22,property,402
2018-05-01,22,property,32
2018-05-01,22,violent,224
2018-05-01,22,violent,39
2018-05-01,24,drug,10
2018-05-01,24,other,52
2018-05-01,24,other,20
2018-05-01,24,property,343
2018-05-01,24,property,24
2018-05-01,24,violent,153
2018-05-01,24,violent,32
2018-05-01,25,drug,45
2018-05-01,25,other,124
2018-05-01,25,other,57
2018-05-01,25,property,484
2018-05-01,25,property,49
2018-05-01,25,violent,347
2018-05-01,25,violent,84
2018-06-01,1,drug,14
2018-06-01,1,other,58
2018-06-01,1,other,37
2018-06-01,1,property,934
2018-06-01,1,property,86
2018-06-01,1,violent,203
2018-06-01,1,violent,57
2018-06-01,2,drug,20
2018-06-01,2,other,112
2018-06-01,2,other,39
2018-06-01,2,property,560
2018-06-01,2,property,31
2018-06-01,2,violent,316
2018-06-01,2,violent,61
2018-06-01,3,drug,48
2018-06-01,3,other,115
2018-06-01,3,other,73
2018-06-01,3,property,437
2018-06-01,3,property,30
2018-06-01,3,violent,386
2018-06-01,3,violent,73
2018-06-01,4,drug,49
2018-06-01,4,other,100
2018-06-01,4,other,97
2018-06-01,4,property,501
2018-06-01,4,property,39
2018-06-01,4,violent,389
2018-06-01,4,violent,96
2018-06-01,5,drug,36
2018-06-01,5,other,126
2018-06-01,5,other,90
2018-06-01,5,property,447
2018-06-01,5,property,38
2018-06-01,5,violent,371
2018-06-01,5,violent,70
2018-06-01,6,drug,58
2018-06-01,6,other,129
2018-06-01,6,other,103
2018-06-01,6,property,608
2018-06-01,6,property,58
2018-06-01,6,violent,435
2018-06-01,6,violent,108
2018-06-01,7,drug,95
2018-06-01,7,other,116
2018-06-01,7,other,124
2018-06-01,7,property,424
2018-06-01,7,property,22
2018-06-01,7,violent,412
2018-06-01,7,violent,71
2018-06-01,8,drug,47
2018-06-01,8,other,133
2018-06-01,8,other,80
2018-06-01,8,property,722
2018-06-01,8,property,41
2018-06-01,8,violent,380
2018-06-01,8,violent,79
2018-06-01,9,drug,39
2018-06-01,9,other,91
2018-06-01,9,other,56
2018-06-01,9,property,467
2018-06-01,9,property,27
2018-06-01,9,violent,299
2018-06-01,9,violent,68
2018-06-01,10,drug,143
2018-06-01,10,other,73
2018-06-01,10,other,99
2018-06-01,10,property,393
2018-06-01,10,property,43
2018-06-01,10,violent,347
2018-06-01,10,violent,57
2018-06-01,11,drug,316
2018-06-01,11,other,129
2018-06-01,11,other,161
2018-06-01,11,property,478
2018-06-01,11,property,40
2018-06-01,11,violent,531
2018-06-01,11,violent,69
2018-06-01,12,drug,16
2018-06-01,12,other,79
2018-06-01,12,other,31
2018-06-01,12,property,678
2018-06-01,12,property,53
2018-06-01,12,violent,270
2018-06-01,12,violent,47
2018-06-01,14,drug,7
2018-06-01,14,other,64
2018-06-01,14,other,37
2018-06-01,14,property,493
2018-06-01,14,property,31
